time,engine_rpm,engine_torque_nm,throttle_position,gear_position,speed_kmh,accel_lon_g,accel_lat_g,wheel_slip_percent,glicko_volatility_sigma,glicko_rating_deviation,glicko_rating,shift_drop_rpm,brake_pressure_bar,brake_temperature_c,suspension_front_travel_mm,suspension_front_velocity_mms,suspension_rear_travel_mm,suspension_rear_velocity_mms,tire_temp_front_left_c,tire_pressure_front_left_bar,tire_temp_rear_right_c,tire_pressure_rear_right_bar,can_bus_load_percent,signal_quality_index,lap,setup
0.28,15262.534588462913,160.18573399900782,0.3758234598431312,3,120.67857240039339,0.6181897281451171,0.8636227284696577,8.096406579642844,0.3415325164935758,58.69783679531838,1726.040164198324,0.0,120.0,253.38459894105276,15.423077086398695,0.6139830965615278,19.34230442123301,-0.626825956095379,85.58485833894039,2.221686990468409,79.05607860357007,2.1881725988160703,52.28437403145411,97.49646602506219,0,baseline
0.29,15271.808645440706,159.99862258978368,0.3805398682134816,3,120.70022295573348,0.6014043150024044,0.5748334555935081,8.437801030378346,0.3439457237353588,58.43795520847416,1726.9025441942576,0.0,120.0,259.83479446004395,15.056859156552944,0.08306992788366419,19.239518396528887,-0.19569831901357126,85.4303530298998,2.221077470810659,79.43418263402182,2.189277146340953,53.427586266623216,97.20520877480254,0,baseline
0.3,15281.071971878588,159.8105344941498,0.3853797257174197,3,120.7219297908884,0.6029676431919581,0.7255611632076671,7.741122054870087,0.34653149274524886,58.037842730576365,1730.9285241223577,0.0,120.0,255.43652585742998,15.589216942166024,0.3224268708115918,18.950907783205867,0.554157523028465,85.27871288696583,2.2210649284599726,78.94239437564816,2.1880144769645744,53.5443439622743,97.56359456069805,0,baseline
0.31,15290.32420207629,159.62147820393767,0.39034107009587593,3,120.74427860106476,0.6208002826769685,0.673213209693556,8.297156800370459,0.34705658614723073,57.969456064466165,1731.2449576372392,0.0,120.0,247.6803587217866,15.701712898176128,-0.600692632042267,20.347833442585816,0.43277294436318314,86.20825179094652,2.2215784708212203,79.21676983130595,2.188928315304606,53.868057277512904,97.50370359100172,0,baseline
0.32,15299.564970771611,159.431462408129,0.3954218848764038,3,120.7653014413666,0.5839677861622913,0.6439734210713157,8.195992679627095,0.3501341544977254,58.07501773682396,1733.5807759116801,0.0,120.0,258.4071850501718,14.38783167808149,-0.0985782575770271,19.816453671932234,-0.6305723717526277,85.46734973282935,2.220530435451078,79.25359755553644,2.1884831178146493,55.40239214362035,97.61165872373549,0,baseline
0.33,15308.793913154823,159.24049599286974,0.40062010023352973,3,120.78702069190848,0.6033125150521352,0.6847230159303637,8.467964742505913,0.34819063848904386,58.767302092405615,1734.8441458658942,0.0,120.0,254.7436233305803,15.504556383022074,0.47035962471958204,19.08668869908056,0.1338253959914244,85.87656245611683,2.2224163481351336,79.08800166147617,2.187964895050614,54.7153916705467,97.22232072587492,0,baseline
0.34,15318.010664883082,159.0485880414439,0.4059335938726867,3,120.80869693935453,0.6021179846124307,0.7561311746686069,8.112383666103412,0.34646973108748497,57.8393435939652,1738.0362865507643,0.0,120.0,259.7583457104596,15.328550927520654,-0.11996650331121916,20.084104463915082,-0.5333796456886883,85.43949424083114,2.221792243160549,79.00497305598178,2.1881506699813214,55.89540170414121,97.63145329976413,0,baseline
0.35000000000000003,15327.214862094814,158.8557478342074,0.4113601919373446,3,120.8291173086664,0.5672324808853284,0.7229503264540554,7.845835020614534,0.3546142500650245,58.4120757675533,1741.0065717130942,0.0,120.0,263.2177498202823,15.264623376399635,0.2731774165294487,18.019929407703184,-0.1689039137703343,86.3634713515494,2.2229903036942433,79.60127532781719,2.1892389554661826,56.75352753916458,97.7900724087607,0,baseline
0.36,15336.406141424071,158.66198484848192,0.4168976699389454,3,120.84994745958419,0.5786153032718323,0.8428539238834569,8.024718292342474,0.35276126630523336,58.189874389881794,1742.6849130985506,0.0,120.0,262.5341956177419,15.874905760579551,-0.2599492810010515,19.746296636374414,0.6682543247256412,85.28853363304242,2.220867489512303,79.67468172673085,2.189993366420102,57.65976328385726,97.80817109158887,0,baseline
0.37,15345.584140014886,158.46730875840814,0.42254375370923697,3,120.87184036323548,0.6081362125357574,0.8219488760193686,8.535731335911361,0.35513713133930297,59.8157481268613,1743.4103074759607,0.0,120.0,270.2451247138355,14.744724814397532,-0.11934573584607922,19.356438057154467,0.3394219929939979,86.23138515920331,2.22188742050227,79.69847259745802,2.1894224641212325,59.18252722888605,97.40593172856083,0,baseline
0.38,15354.748495535587,158.27172943475844,0.4282961203745905,3,120.89334148816323,0.5972534702154276,0.6192575994307632,8.099528422960976,0.35419854822216285,58.37781138197971,1747.0198628809533,0.0,120.0,265.03420084392155,15.636214288887393,0.12685779081374715,20.42514062236241,-0.04109608077910032,88.0075584445428,2.2268442543829097,79.56915051389171,2.1891031468280784,57.91755905502234,97.77678079549347,0,baseline
0.39,15363.898846193111,158.0752569447083,0.43415239935187866,3,120.91293876374378,0.5443687661264173,0.6479870305168456,8.481547565872035,0.35365743729557236,58.59204057325898,1748.2163170431354,0.0,120.0,264.94144101883103,14.998440396025027,0.03309625097647917,19.274245895596266,0.05325373103839404,87.19620711034437,2.2242560621920866,79.27469082759502,2.1885144611983534,58.16901491835172,98.03527033827412,0,baseline
0.4,15373.034830747281,157.87790155156728,0.44011017336547953,3,120.93314590509478,0.5613094819720926,0.9366434626144163,8.390255125517232,0.35706269324142503,57.885034847480206,1750.8733039696401,0.0,120.0,268.05524796722744,15.702406790840351,-0.39380709189248986,20.531648084439198,0.3905114938962164,87.60709354439247,2.226521571214997,79.67685012537852,2.189443709772859,59.93427368850467,97.84510912120376,0,baseline
0.41000000000000003,15382.156088525073,157.67967371446827,0.44616697948496464,3,120.95242886158745,0.5356376803519669,0.8423180176724239,8.336034096575807,0.35945299666715863,58.15753490296543,1753.4586895042585,0.0,120.0,263.86867919110597,14.210826212240047,-1.0184012392054917,20.0552688833887,-0.30035616178605196,87.63683367905034,2.2255026407327403,79.99269911316277,2.189971174284544,60.80317600559587,98.07819392714269,0,baseline
0.42,15391.262259434845,157.4805840880153,0.4523203101830169,3,120.97229714708143,0.5518968192772076,0.835088676243437,8.446607827749164,0.35597427244266333,57.89793471232958,1755.5883005899593,0.0,120.0,265.29770342863014,13.665604312429368,1.003212491817763,19.930935760867094,-0.07425270863338085,87.24572957140788,2.2240921569045535,79.98032537556499,2.190506890335773,59.949326777899515,97.67661180848445,0,baseline
0.43,15400.352983980563,157.28064352189017,0.4585676144131193,3,120.99219018084811,0.5525842712969689,0.8171570686231403,8.386203751183903,0.3589380961317882,57.82495037481476,1758.268434511696,0.0,120.0,272.28513911645274,16.217251195875573,0.6919291856454395,19.906763466121937,-0.5672377812897285,86.98172892236613,2.2235684588770135,80.36650631000626,2.190922904148711,60.40599623369375,98.1497500767416,0,baseline
0.44,15409.427903275988,157.07986306041676,0.4649062987065443,3,121.01235369791831,0.5600976963944199,0.8905521086753694,9.0122457984811,0.36040425645101476,59.723314373161124,1758.9257820871744,0.0,120.0,272.39152718344315,15.049462683720247,-0.11572714747865032,18.796460198287637,-0.26075209338092975,87.21084267453672,2.224062945749163,80.50168068706468,2.191097098571648,61.755770600643885,97.98237731151568,0,baseline
0.45,15418.486659058844,156.8782539420838,0.4713337282881633,3,121.03314292659101,0.5774785742415075,0.7916787565103232,8.430659102095735,0.3595424249223555,57.92247224131579,1763.2415140089781,0.0,120.0,279.49606855863465,15.985796900918272,0.867144569510673,19.385259279360078,0.5676768548834641,87.41792699600032,2.2259080067231687,79.88575252533079,2.1897962820558496,62.38222988945226,97.86426523089148,0,baseline
0.46,15427.528893704965,156.6758275990255,0.47784722821059356,3,121.05216312755486,0.5283389156623995,0.8833858930549761,8.55697237832659,0.36261305238777086,58.7391831979704,1765.4679741492575,0.0,120.0,281.1682434577717,16.783751822741593,0.26229034685520514,19.931813908054565,-0.22635573024846423,87.2689050323216,2.2242534464450188,79.26426516860964,2.1885362930823553,62.79754355173383,97.85460252482112,0,baseline
0.47000000000000003,15436.554250242407,156.47259565646004,0.48444408450618404,3,121.07144122703139,0.5355027632369287,1.1195047239162355,8.557213936667766,0.3576139353476724,58.70189813423923,1768.1059919924703,0.0,120.0,279.8636198232373,16.510377594628682,-0.7113382352204143,18.93254781886315,-0.3925104591387214,88.32296316353627,2.2277236931468622,80.25503149131146,2.189967575060842,63.6895651566688,98.013476073897,0,baseline
0.48,15445.562372365552,156.2685699320856,0.49112154535633984,3,121.08943279435606,0.49976575901840814,1.0699444525018633,8.96106685963046,0.3638242192255679,59.27005611543164,1769.5654175636446,0.0,120.0,275.9472505115167,15.361075352300764,-1.0341618477411672,19.146792989777122,0.12933767797567874,87.73481418423216,2.2264382924629658,80.52668415970788,2.190723139284979,63.35602421278421,97.82260986993124,0,baseline
0.49,15454.552904449161,156.06376243543417,0.49787682227767466,3,121.10764538042875,0.5059051686858984,1.0222703269356113,9.108683933673216,0.36492779777864737,59.035268121999835,1771.82467711005,0.0,120.0,277.5402809023893,14.442053899146348,-0.0009602191119082448,19.191223174814507,0.2846128549883158,88.41386978263029,2.2268466452319853,80.5197952617313,2.1914858856619754,64.86416165441237,98.08598681758026,0,baseline
0.5,15463.525491562421,155.85818536718313,0.5047070913244731,3,121.1267636340806,0.5310626014407431,0.9614545850939236,8.873729499565748,0.3645523023241584,58.988805200838954,1775.2616480310921,0.0,120.0,286.7917316583681,15.359154914076948,0.18778455196822907,19.716018699753754,0.026245372648261878,88.83108238813254,2.2271000142451323,80.67226651713983,2.1912415829274328,65.04440917116739,97.82099142573173,0,baseline
0.51,15472.479779482957,155.65185111842334,0.5116094943069381,3,121.14502918727591,0.5073764776473974,1.0277584582862647,8.986707684430307,0.36420068551954937,59.3682127618955,1777.6836746694842,0.0,120.0,268.3323132239425,14.817623003082806,-0.17346386821662563,19.24371392011103,0.6051875239423374,88.76047306557929,2.2266285475359675,80.46883032098049,2.1906274463695867,64.79233614067176,98.13104999854484,0,baseline
0.52,15481.415414710815,155.44477226988573,0.518581140024692,3,121.16388271796319,0.5237091857574421,0.8918990218624817,9.061491464672697,0.3667840102020972,59.20880618972582,1780.2479816158589,0.0,119.5441373123401,282.14388047313923,15.012227177643696,0.351031902510214,20.92639374763843,-0.1352350745083033,88.69437689508011,2.2273772638048204,81.12818030038054,2.1922765682871677,65.01275351784555,97.96022256238297,0,baseline
0.53,15490.332044482413,155.23696159112453,0.5256191055149926,3,121.1819000170629,0.5004805305477867,1.1468632102222467,9.80509476942857,0.36384929213753503,59.82670417383348,1780.8323578977113,0.0,119.54989065625846,274.18286002798305,15.519686808103234,0.8186673471861132,18.973243771094424,-0.37801545827323935,88.80616026065366,2.227824443376411,81.19599270273112,2.1922182294167945,65.65129533330914,97.74775092921438,0,baseline
0.54,15499.22931678448,155.0284320396575,0.5327204373151182,3,121.20029681516944,0.5110221696260677,1.2510303053494736,9.512817426174527,0.36911793501802653,60.407876947073845,1784.5497226475236,0.0,119.46123189429609,285.0106232654656,16.649561872015923,-0.34304949213057245,20.17036283109195,0.11783100519578582,88.4409097713648,2.2272220444907167,80.65966080197508,2.1908883032036885,66.16112668556225,97.89485944050708,0,baseline
0.55,15508.106880367937,154.81919676006441,0.5398821527383736,3,121.21825076775036,0.49872090502564903,1.056687475684143,9.515299038613925,0.36713390117712724,59.53910998860772,1787.4069639795075,0.0,118.8631933201276,271.7346059355302,14.83358782384209,-0.5835479535440058,19.208905781485996,-0.558034273678274,90.28046144528422,2.231544640070488,81.82544161035298,2.1938436288665204,66.22696306017124,97.72692048777465,0,baseline
0.56,15516.964384761775,154.60926908304128,0.5471012411631543,3,121.23621566453208,0.4990249106031285,1.3419956360260266,9.395143129240504,0.3693775638911636,58.956721123707595,1790.6550670775403,0.0,118.75289189961286,281.9116709842045,15.482465964927911,-0.4966453861770024,19.054294283735402,0.5440338583876958,90.13417051206906,2.230691525771993,80.9227356607969,2.1920642670259687,66.49122386866844,98.07998404918963,0,baseline
0.5700000000000001,15525.80148028689,154.39866252441288,0.55437466533451,3,121.25369526753335,0.485544527813089,1.14841069490001,9.363921893915098,0.3651664487639599,59.71865602932347,1793.6581004520588,0.0,118.63711581529591,286.17974736102605,13.840297051488085,-0.2970791099166412,20.296973498261387,0.6206915245104803,89.7746481295534,2.229856983246292,81.81075004591754,2.1939321109309957,67.24680208634126,97.72804996963688,0,baseline
0.58,15534.617818069875,154.1873907841018,0.5616993626776386,3,121.27106529953586,0.48250088895858545,1.0878254561230292,9.625240711477034,0.3726614182836713,60.522243644083495,1795.8040229366245,0.0,118.45222013352227,285.0841278991718,14.888307745094629,1.2395127145105933,20.295677332756362,-0.9368928673189885,90.56525893402207,2.2311821529439833,81.5444238512917,2.1935277525467014,67.08977216864568,98.20883942129852,0,baseline
0.59,15543.413050056819,153.97546774505483,0.5690722466227349,3,121.28869919680277,0.489830479636451,1.1313850393015257,9.680761864268755,0.3704151609474004,58.51109021690819,1798.5866130562877,0.0,118.36532146688262,292.01745200379986,16.31932248050927,0.4110894796867255,18.42318776362341,-0.5081043160453245,90.32147865611982,2.2311494985808324,81.31714899844548,2.192169591860626,68.25888265077744,98.00134717450506,0,baseline
0.6,15552.186829027018,153.76290747212656,0.5764902079406148,3,121.30601743474834,0.4810621651546034,1.2869886202102099,9.787443309395357,0.3695242599211934,59.940479691117325,1801.2337532480599,0.0,117.75164456392773,288.76742825227325,15.71048670446808,-0.27177251339089636,19.279468700665713,1.7092030123024298,91.0812118071071,2.2326393612668967,81.36706728244897,2.192650200161785,67.67955082550353,98.11154446560303,0,baseline
0.61,15560.938808606701,153.54972421092003,0.583950116088534,3,121.32360350469045,0.488501942836403,1.297655297839983,9.798190220516624,0.3735929057792731,59.59863320643808,1804.1854757738638,0.0,117.72867295713483,285.63861459862653,15.775777453727478,0.22737940357866737,21.84159378822827,0.06809031755766348,89.92266206334132,2.229748044430874,81.02997992305329,2.192258863608265,68.37391021139796,97.5817497049295,0,baseline
0.62,15569.668643282701,153.33593238658466,0.5914488205656114,3,121.34080210892256,0.4777390064477734,1.2920678381489976,9.20563755611075,0.3729122383459857,59.331919893416405,1808.9626155579122,0.0,117.44009058393422,282.75636630772755,16.165245511625415,0.16732797865000748,19.41564933578104,-1.3095042519195985,90.62518025133612,2.2315310354414755,82.02305594538497,2.1938816590100267,68.34602865148109,97.92856657034385,0,baseline
0.63,15578.375988416095,153.12154660257121,0.5989831522772634,3,121.3585782166555,0.493780770359248,1.2894312676077626,9.915999856284278,0.376366840909523,59.57512420688676,1809.8452613420527,0.0,117.0351309733938,292.03504173227975,16.110433411027493,-0.8262121060083434,19.222585284389073,-0.070175814950316,90.05157148989981,2.2299825021204263,81.69505216004755,2.192793568379334,69.25049549381852,98.05887412487765,0,baseline
0.64,15587.060500255804,152.90658163934472,0.6065499249080549,3,121.37507140040836,0.4581439931348908,1.2055047913465105,9.422866797855974,0.3710881053723658,59.63426970362714,1814.351369569654,0.0,117.30401077560167,282.2224019915156,14.512821299608728,-0.5802613473310645,19.27529770588041,0.20211508280152657,90.86115696806068,2.2314226540802617,81.70485036051743,2.1936279413279944,69.13071191561829,97.53215198224073,0,baseline
0.65,15595.72183595217,152.69105245305394,0.6141459363023652,3,121.39150109761113,0.4563804778547778,1.5312138586079929,9.940893812887124,0.3739912738492623,60.26561374821214,1815.8356930822847,0.0,117.2249684957001,282.52843006241045,14.949910716365364,0.4535329991325643,19.626815449992126,0.002980657107185536,91.29643228136713,2.2331039149603433,81.87569712165248,2.1932148211927514,69.70861429579911,97.89420319101107,0,baseline
0.66,15604.359653570495,152.47497417415894,0.6217679698522665,3,121.40621035836914,0.4085905766112282,1.1520355077140911,9.962358574405988,0.3772748586436662,60.01384597330446,1818.8201122176886,0.0,116.87769008753423,289.16979971195997,15.419887297873856,0.20369749909775337,19.28125902009478,0.043204894903444924,90.99476052074596,2.2321089715186075,82.33175382665914,2.1946453684298475,69.31537907669565,97.68930875925801,0,baseline
0.67,15612.973612104524,152.25836210601597,0.6294127958920058,3,121.42148216225036,0.4242167744785484,1.314882107071552,9.71195614775885,0.37277666474432114,59.2584711723595,1822.6292499135257,0.0,116.13305015795078,304.02663624060636,15.357305714560871,0.1411179955285018,19.713225239799016,0.3156505901719928,91.51003904753382,2.233106486294774,81.65555852511046,2.1935710035307228,69.00658815988938,97.2331233470264,0,baseline
